Name;Length;WingSpan;WingArea;EmptyMass;MaxFuelMass;CritAirSpd;CritAirSpdMach;CritGearSpd;CombatFlaps;TakeoffFlaps;CritFlapsSpd;CritWingOverload;NumEngines;RPM;MaxNitro;NitroConsum;CritAoA
r2y2_kai;12.16;14;32;5400;2330;960;0.93;350;20;33;0.1,520.4,1,320.4;-162931,402931;2;1600,7600,9000;0;0;17,-16,14,-12
r2y2_v1;12.16;14;32;5400;2330;960;0.93;350;20;33;0.1,520.4,1,320.4;-162931,402931;2;1600,7600,9000;0;0;17,-16,14,-12
r2y2_v2;12.16;14;32;5400;2330;960;0.93;350;20;33;0.1,520.4,1,320.4;-162931,402931;2;1600,7600,9000;0;0;17,-16,14,-12
re_2000_ga;7.99;11;20.14;2090;530;740;0.85;320;20;33;0.1,480,1,280;-112896,150528;1;450,2250,2310;0;0;18,-13,17,-14.5
re_2000_int;7.99;11;20.14;2073;260;740;0.7;320;20;33;0.1,480,1,280;-112896,150528;1;450,2200.01,2310;0;0;18,-13,17,-14.5
re_2001_cb;7.99;11;20.4;2547;400;740;0.85;320;20;33;0.1,480,1,250;-137445,183260;1;400,2500,2600;0;0;18,-13,17.5,-14.5
re_2001_cn;7.99;11;20.4;2547;400;740;0.85;320;20;33;0.1,480,1,250;-137445,183260;1;400,2500,2600;0;0;18,-13,17.5,-14.5
re_2001_serie1;7.99;11;20.4;2547;400;740;0.85;320;20;33;0.1,480,1,250;-137445,183260;1;400,2500,2600;0;0;18,-13,17.5,-14.5
re_2002_early;7.99;11;20.14;2639;434;740;0.85;320;20;33;0.1,480,1,280;-112896,150528;1;450,2400,2510;0;0;18,-13,17,-14.5
re_2005_serie0;8.73;11;20.4;2861;450;800;0.85;320;20;33;0.1,480,1,250;-137445,183260;1;400,2800,2900;0;0;18,-13,17.5,-14.5
ro_43;9.715;11.574;33.36;1812;172;400;0.6;400;0;0;;-97020,97020;1;450,2350,3000;0;0;18,-15,17,-15
ro_44;9.715;11.574;33.36;1895;172;400;0.6;400;0;0;;-97020,97020;1;450,2350,3000;0;0;18,-15,17,-15
ro_57_quadriarma;8.83;12.5;23;3794;590;800;0.78;320;20;33;0.1,600,0.3,340,1,280;-134926,314827;2;600,2520,3000;0;0;17.5,-16,18,-18
s_199;9.16;9.86;16.2;2860;296;790;0.82;360;20;33;0.1,460,1,260;-100000,200000;1;420,2600,2750;0;0;17.2,-14,15.1,-17
s_81_ar125;17.875;24;92;6800;2620;530;0.61;530;20;33;0.1,386,1,241;-120000,193592;3;390,2201,2415;0;0;14.5,-12,14,-13
sa_313b;16;4;0.6;890;440;270;0.6;320;0;0;;-40000,83000;1;5000,34000,39000;0;0;28.6,-28,22.6,-21
sa_316b;16;4;0.6;950;453;310;0.6;320;0;0;;-40000,83000;1;5000,34000,44000;0;0;28.6,-28,22.6,-21
sa_341f;16;4;0.6;990;453;310;0.6;320;0;0;;-40000,83000;1;5000,34000,44000;0;0;28.6,-28,22.6,-21
sa_342l_china;16;4;0.6;998;453;310;0.6;320;0;0;;-40000,83000;1;5000,34000,44000;0;0;28.6,-28,22.6,-21
sa_342m;16;4;0.6;998;453;310;0.6;320;0;0;;-40000,83000;1;5000,34000,44000;0;0;28.6,-28,22.6,-21
saab_105g;10.8;9.5;16.302;3100;1570;1050;0.93;400;0;33;0.1,400,1,350;-93000,204000;2;7755,16500,18000;0;0;19.5,-14,16.5,-16
saab_105oe;10.8;9.5;16.302;3090;1570;1050;0.93;400;0;33;0.1,400,1,350;-93000,204000;2;7755,16500,18000;0;0;19.5,-14,16.5,-16
saab_a21rb;10.45;11.6;22.2;3505;712;787;0.76;360;20;33;0.1,460,1,260;-110000,230000;1;5000,10200,14000;0;0;17.2,-14,18.1,-17
saab_a32a;14.65;13;37.32;8120;2762;1160;1.2;450;0;33;0.1,550,1,320;-275000,620000;1;2750,8100,10000;0;0;19.1,-16,19.8,-17
saab_aj37;15.34;10.4;50;10900;5440;1536;2.1;620;0;0;0.1,550,1,400;-400000,950000;1;7000,11950,12300;0;0;34.1,-30,37,-30
saab_ajs37;15.34;10.4;50;12200;5440;1536;2.1;620;0;0;0.1,550,1,400;-400000,950000;1;7000,11650,12300;0;0;34.1,-30,37,-30
saab_b17a;9.8;13.7;28.02;2600;424;620;0.8;320;20;33;0.1,400,1,280;-111426,157853;1;450,2700,2850;0;0;18.5,-17,17,-16
saab_b17b;9.8;13.7;28.02;2486;424;620;0.8;480;20;33;0.1,400,1,280;-111426,157853;1;450,2750,2850;0;0;18.5,-17,17,-16
saab_b17bs;10;13.7;28.02;3024.38;424;500;0.65;500;20;33;0.1,400,1,280;-111426,157853;1;450,2700,2850;0;0;18.5,-17,17,-16
saab_b18a;13.23;17.04;43.8;5764;1224;735;0.84;320;20;33;0.1,490,1,290;-128500,321200;2;450,2700,2860;0;0;16.8,-14,15.5,-16.5
saab_b18b;13.23;17.04;43.8;6373;1224;735;0.84;320;20;33;0.1,490,1,290;-128500,321200;2;500,2800,3150;0;0;16.8,-14,15.5,-16.5
saab_b3c;17.86;22.58;78;5941;1270;430;0.65;350;20;33;0.1,320,0.5,280,1,240;-120663,241326;2;500,2600,3025;0;0;20,-16,18,-12
saab_j21a_1;10.45;11.6;22.2;3570;382;683;0.76;325;20;33;0.1,460,1,325;-100000,220000;1;500,2800,3150;0;0;17.2,-14,18.1,-17
saab_j21ra;10.45;11.6;22.2;3420;712;787;0.76;360;20;33;0.1,460,1,260;-110000,230000;1;5000,10200,14000;0;0;17.2,-14,18.1,-17
saab_j29a;10.227;11;23.5;4990;1160;1102;0.97;420;20;33;0.2,800,0.33,575,1,350;-190000,370000;1;3000,10250,14000;0;0;16,-14,13.6,-17
saab_j29b;10.227;11;23.5;4960;1720;1102;0.97;420;20;33;0.2,800,0.33,575,1,350;-190000,370000;1;3000,10250,14000;0;0;16,-14,13.6,-17
saab_j29d;10.227;11;23.5;4900;1720;1102;0.97;420;20;33;0.2,800,0.33,575,1,350;-190000,370000;1;3000,10250,14000;0;0;16,-14,13.6,-17
saab_j29f;10.227;11;24.15;4920;1720;1102;0.97;420;20;33;0.2,800,0.33,575,1,350;-190000,370000;1;3000,10250,14000;0;0;16,-14,13.6,-17
saab_j32b;14.5;13;37.32;8680;2762;1160;1.2;450;0;33;0.1,550,1,320;-275000,620000;1;2750,8000,10000;0;0;19.1,-16,19.8,-17
saab_j35a;15.34;9.42;40;7490;2143;1417;2.3;500;0;0;;-275000,550000;1;2750,8000,10000;0;0;36.1,-36,32.8,-30
saab_j35d;15.34;9.42;40;7990;3006;1417;2.3;500;0;0;;-275000,550000;1;2750,8000,10000;0;0;36.1,-36,32.8,-30
saab_j35xs;15.34;9.42;40;8140;3006;1417;2.3;500;0;0;;-275000,550000;1;2750,8000,10000;0;0;36.1,-36,32.8,-30
saab_ja37;15.34;10.4;50;12200;5440;1536;2.1;620;0;0;0.1,550,1,400;-400000,950000;1;7000,11650,12300;0;0;34.1,-30,37,-30
saab_jas39a;14.1;8.4;30;6750;5013;1543;2;620;0;0;;-250000,450000;1;8500,13350,15000;0;0;37,-32,36,-31
saab_jas39c;14.1;8.4;30;6750;5013;1543;2;620;0;0;;-250000,450000;1;8500,13350,15000;0;0;37,-32,36,-31
saab_sk60b;10.8;9.5;16.302;2070;1065;934;0.91;400;0;33;0.1,400,1,350;-90000,185000;2;8000,33670,36000;0;0;18,-14,16.5,-16
saab_t18b_1;13.23;17.04;42.4;7685;1224;735;0.84;320;20;33;0.1,490,1,290;-128500,321200;2;500,2800,3150;0;0;16.8,-14,15.5,-16.5
saab_t18b_2;13.23;17.04;42.4;7685;1224;735;0.84;320;20;33;0.1,490,1,290;-128500,321200;2;500,2800,3150;0;0;16.8,-14,15.5,-16.5
sagittario_2;9.563;7.5;14.73;2305;936;1125;1.21;450;20;33;0.1,520.4,1,320.4;-80500,198500;1;8000,14700,15500;0;0;21,-21,20,-17
sb2c_1c;11.1732;15.1591;39.21;5343.04;890;656;0.7;333;20;33;0.1,520.4,0.5,453,1,250;-169302,338604;1;800,2600,3000;0;0;15,-15,15,-14
sb2c_4;11.1732;15.1591;39.21;5222;890;656;0.7;333;20;33;0.1,520.4,0.5,453,1,250;-169302,338604;1;800,2800,3100;0;0;15,-15,15,-14
sb2c_5;11.1732;15.1591;39.21;5222;890;656;0.7;333;20;33;0.1,520.4,0.5,453,1,250;-169302,338604;1;800,2800,3100;0;0;15,-15,15,-14
sb2u-2;10;12.77;28.36;3023.41;386.82;740;0.62;740;0;0;0.1,740,1,700;-144060,246960;1;800,2630,3060;0;0;18,-12,15.8,-18.5
sb2u-3;10;12.77;28.36;3023.41;386.82;740;0.62;740;0;0;0.1,740,1,700;-144060,246960;1;800,2630,3060;0;0;18,-12,15.8,-18.5
sb_2m_100;12.27;20.33;56.7;4351;1130;550;0.75;350;20;33;0.1,320,1,280;-56231,89969;2;440,2400,2900;0;0;17,-12,15,-19
sb_2m_103c;12.27;20.33;56.7;4902;1130;580;0.75;350;20;33;0.1,320,1,280;-91233,121644;2;900,2450,2900;0;0;17,-12,15,-19
sb_2m_103u_mv3;12.27;20.33;56.7;4902;1130;580;0.75;350;20;33;0.1,320,1,280;-90865,136298;2;900,2450,2900;0;0;17,-12,15,-19
sb_2m_105;12.27;20.33;56.7;5122;1130;600;0.75;350;20;33;0.1,320,1,280;-121644,182466;2;900,2700,2800;0;0;17,-12,15,-19
sbd-3;9.96;12.66;30.19;3210.37;272.2;740;0.8;450;20;33;0.1,520.4,1,320.4;-220729,220729;1;800,2350,2500;0;0;15.5,-13,14.5,-13
scimitar_f1;16.8463;11.3284;45.0488;11722;3965.5;1322;1.14;583.3;45;70;0.2,650,0.33,637,1,447.2;-230000,850000;2;2750,8000,10000;0;0;23,-21,21.5,-19
scout_ah_mk1;9.85;4;0.6;1590;558;320;0.6;320;0;0;;-40000,83000;1;5000,34000,44000;0;0;28.6,-28,22.6,-21
sea_fury_fb11;10.55;11.71;26;4726;653;826;0.83;360;20;33;0.1,430,1,273;-185000,280000;1;600,2701,3120;0;0;16.2,-15,14.2,-14.7
sea_harrier_fa2;14.3;7.7;18.6;6060;2293;1191;1.25;648;0;33;0.2,973,0.32,833,1,556;-220000,560000;1;4900,7510,10000;223;2.4;21,-21,21,-20
sea_hawk_fga6;11.58;11.2;25.8;4550;1440;1012;0.95;370;0;33;0.1,850,1,796;-170000,335000;1;5000,12700,16000;0;0;16.1,-14,14.5,-17
sea_venom_faw20;10;12;25.98;4520;1680.2;1045;0.92;420;20;33;0.1,450,0.5,351,1,320;-154001,310001;1;3000,10250,14000;0;0;16,-14,14.6,-17
seafire_fr47;9.96;11.3;22.676;4230;345;890;0.87;330;0;33;0,450,0.3,370,1,250;-160000,250000;1;450,2750,3100;0;0;17.8,-17,16,-20
seafire_mk17;9.12;11.25;22.476;3220;324;787.5;0.87;260;0;0;0.5,290,1,260;-120000,185000;1;450,2750,3100;0;0;17.6,-17,15.5,-20
seafire_mk3;9.12;11.23;22.476;2770;289;760;0.82;270;0;0;0.5,290,1,230;-88000,160000;1;450,3000,3300;0;0;17.2,-17,15.5,-20
shackleton_mr_mk_2;26.62;36.58;132;23300;10776;583;0.8;438;0;33;0.1,440,1,301;-295000,587500;4;800,2751,3000;88;0.05;16,-15.5,14.5,-13
sm_79_1936;15.6;21.2;61.7;7082;2391;530;0.61;300;20;33;0.1,325,1,220;-120000,193592;3;390,2300,2500;0;0;14.5,-12,14.5,-13
sm_79_1937;15.6;21.2;61.7;7082;2391;530;0.61;300;20;33;0.1,325,1,220;-120000,193592;3;390,2300,2500;0;0;14.5,-12,14.5,-13
sm_79_1939;15.6;21.2;61.7;7082;2391;530;0.61;300;20;33;0.1,325,1,220;-120000,193592;3;390,2301,2500;0;0;14.5,-12,14.5,-13
sm_79_1941;15.6;21.2;61.7;7082;2391;530;0.61;300;20;33;0.1,325,1,220;-120000,193592;3;390,2395,2500;38;0.0106;14.5,-12,14.5,-13
sm_79_1942;15.6;21.2;61.7;6882;2391;530;0.61;300;20;33;0.1,325,1,220;-120000,193592;3;390,2301,2500;38;0.0106;14.5,-12,14.5,-13
sm_79_1943;15.6;21.2;61.7;6882;2391;530;0.61;300;20;33;0.1,325,1,220;-120000,193592;3;390,2301,2500;38;0.0106;14.5,-12,14.5,-13
sm_79_iar;16.2;21.2;61.7;6640;2391;540;0.61;300;20;33;0.1,480,1,280;-120000,193592;2;410,2401,2500;38;0.0106;14.5,-12,14.5,-13
sm_91;13.25;19.7;41.38;7023;1030;845;0.81;300;20;33;0.1,600,0.5,340,1,260;-203446,406892;2;500,2800,3150;0;0;17.5,-12,17,-11
sm_92;13.69;18.54;38.46;6373;2040;845;0.81;300;20;33;0.1,600,0.5,340,1,260;-218024,436047;2;500,2800,3150;0;0;20,-12,18,-11
so_4050_vautour_2a;17.65;15.1;45;11000;3182;1166;1.1;425;20;33;0.1,600,1,463;-240000,530000;2;2750,8450,10000;0;0;22,-14.2,16,-22
so_4050_vautour_2b;17.65;15.1;45;11500;3182;1166;1.1;425;20;33;0.1,600,1,463;-240000,530000;2;2750,8450,10000;0;0;22,-14.2,16,-22
so_4050_vautour_2n;17.65;15.1;45;11000;3182;1166;1.1;425;20;33;0.1,600,1,463;-240000,530000;2;2750,8450,10000;0;0;22,-14.2,16,-22
so_4050_vautour_2n_late;17.65;15.1;45;11000;3182;1166;1.1;425;20;33;0.1,600,1,463;-240000,530000;2;2750,8450,10000;0;0;22,-14.2,16,-22
so_8000_narval;9.96;11.77;26.46;5040;515;900;0.91;330;20;33;0,450,0.3,370,1,270;-180000,340000;1;500,3250,3650;190;0.053;18.2,-17,16,-20
soc_1;8.179;10.82;29.43;1861;346;500;0.63;550;20;33;0.1,520.4,1,320.4;-127138,101120;1;500,2200,2500;0;0;17,-14.5,16.5,-13
spitfire_f22;9.96;11.3;22.676;3550;390;875;0.87;260;0;0;0.5,290,1,260;-138000,225000;1;450,2750,3100;0;0;17.8,-17,16,-20
spitfire_f24;9.96;11.3;22.676;3550;390;875;0.87;260;0;0;0.5,290,1,260;-138000,225000;1;450,2750,3100;0;0;17.8,-17,16,-20
spitfire_fr_mk14e;9.12;9.9;21.4;3270;358;794;0.87;260;0;0;0.5,290,1,260;-120000,195000;1;450,2750,3100;0;0;19.2,-17,15.5,-20
spitfire_ix;9.12;11.25;22.476;2960;289;774;0.87;270;0;0;0.5,290,1,230;-74701,166666;1;450,3000,3300;0;0;17.2,-17,15.5,-20
spitfire_ix_cw;9.12;9.9;21.4;2960;289;774;0.87;270;0;0;0.5,290,1,230;-74701,166666;1;450,3000,3300;0;0;18.2,-17,15.5,-20
spitfire_ix_early;9.12;11.25;22.476;2960;289;774;0.87;270;0;0;0.5,290,1,230;-89000,166000;1;450,3000,3300;0;0;17,-17,15.5,-20
spitfire_ix_lf_c;9.12;11.25;22.48;2960;289;774;0.87;260;0;0;0,580.5,1,260;-74701,166666;1;450,3000,3300;0;0;17.2,-17,15.5,-20
spitfire_mk1;9.12;11.25;22.476;2335;289;760;0.82;270;0;0;0.5,290,1,230;-87500,150000;1;450,3000,3600;0;0;17.2,-17,14.1,-20
spitfire_mk14c;9.12;11.25;22.476;3270;358;794;0.87;260;0;0;0.5,290,1,260;-120000,195000;1;450,2750,3100;0;0;17.6,-17,15.5,-20
spitfire_mk14e;9.12;11.25;22.476;3270;358;794;0.87;260;0;0;0.5,290,1,260;-120000,195000;1;450,2750,3100;0;0;17.6,-17,15.5,-20
spitfire_mk18e;9.12;11.25;22.476;3300;358;798;0.87;260;0;0;0.5,290,1,260;-120000,195000;1;450,2750,3100;0;0;17.6,-17,15.5,-20
spitfire_mk5b;9.12;11.23;22.476;2610;289;760;0.82;270;0;0;0.5,290,1,230;-88000,160000;1;450,3000,3300;0;0;17.2,-17,15.5,-20
spitfire_mk5b_notrop;9.12;11.23;22.476;2570;289;760;0.82;270;0;0;0.5,290,1,230;-88000,160000;1;450,3000,3300;0;0;17.2,-17,15.5,-20
spitfire_mk5c;9.12;11.23;22.476;2670;289;760;0.82;270;0;0;0.5,290,1,230;-88000,160000;1;450,3000,3300;0;0;17.2,-17,15.5,-20
spitfire_mk5c_notrop;9.12;11.23;22.476;2670;289;760;0.82;270;0;0;0.5,290,1,230;-88000,160000;1;450,3000,3300;0;0;17.2,-17,15.5,-20
spitfire_mk9c_4cannons;9.12;11.25;22.476;3021;289;774;0.87;270;0;0;0.5,290,1,230;-89000,166000;1;450,3000,3300;0;0;17,-17,15.5,-20
spitfire_xvi;9.2;9.9;21.4;3010;310;774;0.87;260;0;0;0.5,290,1,260;-89000,166000;1;450,3000,3300;0;0;18.2,-17,15.5,-20
spitfiremkii;9.12;11.23;22.476;2405;289;760;0.82;270;0;0;0.5,290,1,230;-87500,150000;1;450,3000,3600;0;0;17,-17,15.5,-20
spitfiremkiia;9.12;11.23;22.476;2375;289;760;0.82;270;0;0;0.5,290,1,230;-87500,150000;1;450,3000,3600;0;0;17,-17,15.5,-20
stirling_mk1;26.6;30.2;135.6;21145;6440;498;0.7;258;20;33;0.1,350,1,245;-300000,600000;4;600,2800,3200;0;0;15,-13,21.9,-16
stirling_mk3;26.6;30.2;135.6;21339;6440;498;0.7;258;20;33;0.1,350,1,245;-300000,600000;4;600,2800,3200;0;0;15,-13,21.9,-16
strikemaster_mk88;10.274;11.23;19.85;2830;1216;875;0.85;282;0;33;0.1,550,0.33,340,1,292;-80000,175000;1;5500,13760,14500;0;0;16.1,-14,14.5,-17
su-11;10.55;11.8;22.2;4637;1846;1025;0.84;420;20;33;0.1,580.4,1,380.4;-125000,345000;2;2700,8700,9000;0;0;17.3,-15,15.2,-18
su-2_m82;10.46;14.3;28.98;3357;560;620;0.8;350;20;33;0.1,450,0.3,340;-80861,161723;1;500,2400,2600;0;0;18,-11,16,-18
su-2_mv5;10.25;14.3;28.98;3091;560;620;0.8;350;20;33;0.1,450,0.3,340;-80861,161723;1;450,2375,2800;0;0;18,-11,16,-18
su-2_tss1;10.25;14.3;28.98;2971;560;620;0.8;350;20;33;0.1,450,0.3,340;-80861,161723;1;450,2375,2800;0;0;18,-11,16,-18
su-6_am42;9.24;13.58;28.6;4535;563.341;680;0.65;330;20;33;0.1,480,1,290;-136261,273420;1;500,2500,2700;0;0;17,-14.5,16.5,-13
su-6_am42_23;9.24;13.58;28.6;4535;563.341;680;0.65;330;20;33;0.1,480,1,290;-136261,273420;1;500,2500,2700;0;0;17,-14.5,16.5,-13
su-6_m71;9.24;13.58;26;4600;563.341;680;0.8;330;20;33;0.1,480,1,290;-136261,273420;1;500,2400,2600;0;0;17,-14.5,16.5,-13
su-7b;16.607;9.309;34;7823;2800;1260;2.2;630;0;0;0.2,700,0.33,520,1,473;-160000,550000;1;3995,8550,9100;0;0;23,-21,18,-17
su-7bkl;16.607;9.309;34;8343;3218;1260;2.2;630;0;0;0.2,700,0.33,520,1,473;-175000,580000;1;3995,8550,9100;0;0;23,-21,18,-17
su-7bmk;16.607;9.309;34;8262;3018;1260;2.2;630;0;0;0.2,700,0.33,520,1,473;-175000,580000;1;3995,8550,9100;0;0;23,-21,18,-17
su-8;13.53;20.5;60;9310;2190;720;0.81;390;20;33;0.1,480,0.4,350,1,310;-207187,414374;2;500,2400,2600;0;0;17.5,-12,17,-12
su-9;10.55;11.2;20.2;4060;1846;1025;0.84;420;20;33;0.1,580.4,1,380.4;-125000,345000;2;2700,8700,9000;0;0;17,-15,15,-18
su_17m2;18.868;0,13.7,0.5,12.2,1,10.04;0,34,0.5,34,1,34;10945;6400;0,1050,0.5,1155,1,1417;0,0.95,0.5,0.99,1,2.15;630;0;95;0.2,700,0.33,520,1,473;0,-255000,740000,0.5,-255000,740000,1,-275000,770000;1;3995,8550,9100;0;0;0,18.5,-16,18.5,-16,0.5,18.5,-16,0,0,1,23,-18,0,0
su_17m4;18.868;0,13.7,0.5,12.2,1,10.04;0,34,0.5,34,1,34;11140;6400;0,1050,0.5,1155,1,1417;0,0.95,0.5,0.99,1,2.15;630;0;95;0.2,700,0.33,520,1,473;0,-255000,740000,0.5,-255000,740000,1,-275000,770000;1;3995,8550,9100;0;0;0,18.5,-16,18.5,-16,0.5,18.5,-16,0,0,1,23,-18,0,0
su_22m3;18.86;0,13.7,0.5,12.2,1,10.04;0,34,0.5,34,1,34;10945;6400;0,1050,0.5,1155,1,1417;0,0.95,0.5,0.99,1,2.15;630;0;95;0.2,700,0.33,520,1,473;0,-255000,740000,0.5,-255000,740000,1,-275000,770000;1;3995,8550,9100;0;0;0,18.5,-16,18.5,-16,0.5,18.5,-16,0,0,1,23,-18,0,0
su_22m4;18.868;0,13.7,0.5,12.2,1,10.04;0,34,0.5,34,1,34;11140;6400;0,1050,0.5,1155,1,1417;0,0.95,0.5,0.99,1,2.15;630;0;95;0.2,700,0.33,520,1,473;0,-255000,740000,0.5,-255000,740000,1,-275000,770000;1;3995,8550,9100;0;0;0,18.5,-16,18.5,-16,0.5,18.5,-16,0,0,1,23,-18,0,0
su_22um3k;18.86;0,13.7,0.5,12.2,1,10.04;0,34,0.5,34,1,34;11500;6400;0,1050,0.5,1155,1,1417;0,0.95,0.5,0.99,1,2.15;630;0;95;0.2,700,0.33,520,1,473;0,-255000,740000,0.5,-255000,740000,1,-275000,770000;1;3995,8550,9100;0;0;0,18.5,-16,18.5,-16,0.5,18.5,-16,0,0,1,23,-18,0,0
su_24m;22.67;0,17.64,0.5,14.7,1,10.4;0,55,0.5,53,1,51;22100;16440;0,945,0.5,1155,1,1522;0,0.9,0.5,1.35,1,1.68;500;30;99;0.2,800,0.33,600,1,500;0,-600000,1e+06,0.5,-700000,1.25e+06,1,-820000,1.45e+06;2;3995,8550,9100;0;0;0,20.5,-14,17.5,-15,0.5,21,-18,21,-18,1,25,-18,25,-18
su_25;14.16;14.36;33.7;10120;5572;1100;0.87;420;25;0;0.25,900,1,420;-260000,620000;2;3000,9500,9950;0;0;21,-16,23,-17
su_25_558arz;14.16;14.36;33.7;10250;5572;1100;0.87;420;25;0;0.25,900,1,420;-260000,620000;2;3000,9500,9950;0;0;21,-16,23,-17
su_25k;14.16;14.36;33.7;10120;5572;1100;0.87;420;25;0;0.25,900,1,420;-260000,620000;2;3000,9500,9950;0;0;21,-16,23,-17
su_25sm3;14.16;14.36;33.7;10230;5538;1100;0.87;420;25;0;0.25,1050,1,420;-320000,640000;2;3000,9500,12000;0;0;21,-16,23,-17
su_25t;14.16;14.36;33.7;10670;6512;1100;0.87;420;25;0;0.25,1050,1,420;-320000,640000;2;3000,9500,11150;0;0;21,-16,23,-17
su_25tm;14.16;14.36;33.7;10740;6512;1100;0.87;420;25;0;0.25,1050,1,420;-320000,640000;2;3000,9500,11150;0;0;21,-16,23,-17
su_27;21.93;14.7;61.98;16300;9400;1540;2.35;700;0;90;0.2,1018,1,600;-480000,1.35e+06;2;5500,8350,8950;0;0;30,-20,29,-22
su_27sm;21.93;14.7;61.98;16700;9400;1540;2.35;700;0;90;0.2,1018,1,600;-480000,1.35e+06;2;5500,8350,8950;0;0;30,-20,29,-22
su_6_single;9.24;13.58;26;4467;563.341;680;0.8;330;20;33;0.1,480,1,290;-136261,273420;1;350,2300,2530;0;0;17,-14.5,16.5,-13
sunderland_mk3a;28.69;34.38;138.18;14500;8214;414;0.65;450;20;33;0.1,520.4,0.33,232,0.66,213,1,204;-280000,365000;4;450,2600,3000;0;0;16,-11,14,-14
sunderland_mk5;28.69;34.38;138.18;15400;8214;414;0.65;450;20;33;0.1,520.4,0.33,232,0.66,213,1,204;-280000,365000;4;300,2700,2900;0;0;16,-14,14.5,-14
super_etendard_97;14.35;9.6;28.38;6605;2618;1263;1.35;426;20;90;0.2,1300,0.9,389,1,389;-210000,550000;1;2750,8550,10000;0;0;22,-17,24,-18
swift_f1;12.64;9.86;28.44;5920;1686.5;1186;1.05;435;0;33;0.33,1060,1,465;-190000,370000;1;2750,7950,10000;0;0;16.9,-14,17.9,-17
swift_f7;12.64;9.86;31;6540;1914;1167;1.05;435;0;33;0.33,1060,1,465;-210000,410000;1;2750,7900,10000;0;0;17.5,-14,18.5,-17
swordfish_mk1;11.0716;19.615;56.38;2430;493;390;0.7;400;0;0;1,257;-77421,116131;1;450,2525,3200;0;0;18.5,-15,18,-15
swordfish_mk2;11.0716;19.615;56.38;2660;493;390;0.7;400;0;0;1,257;-77421,116131;1;450,2525,3200;0;0;18.5,-15,18,-15
t2;16.55;7.88;21.18;6380;2982;1365;1.85;485;0;33;0.2,735,0.33,556,1,450;-213500,510500;2;5200,13600,14100;0;0;32,-24,29.5,-22
t2_early;16.55;7.88;21.18;6380;2982;1365;1.85;485;0;33;0.2,735,0.33,556,1,450;-213500,510500;2;5200,13600,14100;0;0;32,-24,29.5,-22
t_129_atak;16;3.4;2.4;3130;933;460;0.79;420;0;0;;-70000,130000;2;4700,6850,8900;0;0;28.6,-28,22.6,-21
ta-152c;10.82;11;19.5;4234;465;912;0.83;310;13;20;0.1,700,0.33,450,1,310;-132435,264870;1;500,2700,3200;127;0.048;17.5,-12,16,-12
ta-152h-1;10.82;14.44;23.5;4095;736;870;0.81;310;13;25;0.1,700,0.33,450,1,310;-132435,264870;1;500,3250,3650;168;0.048;17.5,-12,17,-16
ta_154a_1;12.6;16.3;32.4;6880;1065;787;0.78;365;20;33;0.1,480,1,330;-202577,324122;2;600,2700,3200;0;0;17,-14,16,-14
tandem_mai;7;9.8;17.7;2537;292;650;0.72;310;20;33;0.1,470,1,270;-80000,151000;1;450,2370,2600;0;0;17,-16,17,-16
tb_3_m17_32;24.4;39.5;230;10967;5572;450;0.75;450;0;0;;-220725,441450;4;600,1630,1925;0;0;19,-18,19,-18
tbd-1;12.833;15.2;39;2530;489;431;0.6;185;20;33;0.1,212,1,212;-41160,124009;1;400,2500,2900;0;0;16,-16.3,17,-14
tbf-1c;12.23;16.505;45.52;5272;906;612;0.63;397;0;0;0.1,485,1,285;-86700,199500;1;800,2600,3100;0;0;16.5,-11,17,-13
tempest_mk2;10.49;12.49;27.86;4521;432;879;0.81;361;20;33;0.1,430,1,270;-180000,372000;1;600,2701,3120;0;0;15.7,-15,13.5,-14.5
tempest_mkv;10.26;12.49;28.06;4483;430;880;0.865;361;20;33;0.1,430,1,269;-180000,372000;1;800,3701,4200;0;0;15.7,-15,13.5,-14.5
tempest_mkv_luftwaffe;10.26;12.49;28.06;4482;431;880;0.865;361;20;33;0.1,430,1,269;-180000,372000;1;800,3701,4200;0;0;15.7,-15,13.5,-14.5
tempest_mkv_vikkers;10.26;12.49;28.06;4769;430;880;0.865;361;20;33;0.1,430,1,269;-180000,370000;1;800,3701,4200;0;0;15.7,-15,13.5,-14.5
thunderbolt_mk1;10.617;12.444;26.62;4970.5;843.15;885;0.9;450;20;33;0.1,520.4,1,320.4;-166000,385000;1;600,2700,3100;113;0.1255;16,-15.4,15,-12.2
tiger_had_block2_france;16;4.5;4.8;3660;1060;450;0.79;420;0;0;;-70000,130000;2;16000,27900,35000;0;0;28.6,-28,22.6,-21
tiger_had_france;16;4.5;4.8;3660;1060;450;0.79;420;0;0;;-70000,130000;2;16000,27900,35000;0;0;28.6,-28,22.6,-21
tiger_hap_france;16;4.5;4.8;3320;1060;450;0.79;420;0;0;;-70000,130000;2;16000,27900,35000;0;0;28.6,-28,22.6,-21
tiger_uht;16;4.5;4.8;3440;1060;450;0.79;420;0;0;;-70000,130000;2;16000,27900,35000;0;0;28.6,-28,22.6,-21
tis_ma;11.7;15.5;34.85;6261;1549;740;0.85;320;20;33;0.1,400,1,270;-319504,426006;2;450,2350,2500;0;0;19.2,-14,17.1,-17
